Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3
1621551263.8962383,"[label: ""angles""
size: 4
stride: 1]",0,-0.0059707011096179485,0.38476088643074036,0.002488957718014717,0.9229936003684998
1621551285.5358496,"[label: ""angles""
size: 4
stride: 1]",0,0.11608856916427612,0.48919668793678284,-0.06588961184024811,0.8618982434272766
1621551304.6241713,"[label: ""angles""
size: 4
stride: 1]",0,-0.09414518624544144,0.44597357511520386,0.047237858176231384,0.8888266682624817
1621551324.8316445,"[label: ""angles""
size: 4
stride: 1]",0,0.1526997983455658,0.3436167240142822,-0.05673227459192276,0.924873948097229
1621551344.4553976,"[label: ""angles""
size: 4
stride: 1]",0,0.14783278107643127,0.4354848861694336,-0.0727454274892807,0.8849895596504211
1621551363.631485,"[label: ""angles""
size: 4
stride: 1]",0,-0.053888414055109024,0.3560481369495392,0.0205716360360384,0.9326856732368469
1621551383.689279,"[label: ""angles""
size: 4
stride: 1]",0,-0.06103133410215378,0.2884885370731354,0.01842956431210041,0.9553585052490234
1621551406.9131632,"[label: ""angles""
size: 4
stride: 1]",0,0.003197344485670328,0.5173385739326477,-0.00193288445007056,0.8557726144790649
1621551427.4010594,"[label: ""angles""
size: 4
stride: 1]",0,-0.017598412930965424,0.3955455422401428,0.007580725010484457,0.9182464480400085
1621551444.2490664,"[label: ""angles""
size: 4
stride: 1]",0,0.0228130966424942,0.43452218174934387,-0.01101048942655325,0.9003048539161682
