Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3
1621379164.5209625,"[label: ""angles""
size: 4
stride: 1]",0,0.07554968446493149,0.5129700303077698,-0.0453871488571167,0.8538699746131897
1621379187.3932712,"[label: ""angles""
size: 4
stride: 1]",0,-0.14915886521339417,0.23381923139095306,0.036326222121715546,0.9600836634635925
1621379212.8492677,"[label: ""angles""
size: 4
stride: 1]",0,0.09827890992164612,0.454154372215271,-0.05048813670873642,0.8840452432632446
1621379236.4405231,"[label: ""angles""
size: 4
stride: 1]",0,-0.029052861034870148,0.28283312916755676,0.008571180514991283,0.9586907029151917
1621379262.320756,"[label: ""angles""
size: 4
stride: 1]",0,0.09049497544765472,0.4698038697242737,-0.048489782959222794,0.8767803311347961
1621379285.0880737,"[label: ""angles""
size: 4
stride: 1]",0,0.017531074583530426,0.34173595905303955,-0.00637604296207428,0.9396108388900757
1621379302.7440312,"[label: ""angles""
size: 4
stride: 1]",0,0.06178143993020058,0.21651411056518555,-0.013730443082749844,0.9742259383201599
1621379331.672056,"[label: ""angles""
size: 4
stride: 1]",0,0.03319063410162926,0.3183378577232361,-0.011153272353112698,0.9473304748535156
1621379353.208056,"[label: ""angles""
size: 4
stride: 1]",0,-0.026189757511019707,0.24522456526756287,0.006627220194786787,0.9690898060798645
1621379381.7756987,"[label: ""angles""
size: 4
stride: 1]",0,-0.10234890878200531,0.522089958190918,0.06328511238098145,0.8443588018417358
