Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3
1621548711.9435887,"[label: ""angles""
size: 4
stride: 1]",0,0.11575204879045486,0.33397892117500305,-0.041366998106241226,0.9345310926437378
1621548741.3757658,"[label: ""angles""
size: 4
stride: 1]",0,-0.07594359666109085,0.37273097038269043,0.030624188482761383,0.9243193864822388
1621548766.8975275,"[label: ""angles""
size: 4
stride: 1]",0,-0.10491199046373367,0.21951313316822052,0.023750104010105133,0.9696614742279053
1621548811.5690796,"[label: ""angles""
size: 4
stride: 1]",0,-0.15995657444000244,0.3186259865760803,0.05464460328221321,0.9326871633529663
1621548858.0645833,"[label: ""angles""
size: 4
stride: 1]",0,-0.1813659965991974,0.28865137696266174,0.05578555166721344,0.9384427070617676
1621548889.0326586,"[label: ""angles""
size: 4
stride: 1]",0,0.12638074159622192,0.2057274430990219,-0.02680289000272751,0.9700441956520081
1621548924.3603666,"[label: ""angles""
size: 4
stride: 1]",0,-0.11062212288379669,0.3051426410675049,0.03571312874555588,0.9451853036880493
1621548955.6640246,"[label: ""angles""
size: 4
stride: 1]",0,-0.1732567399740219,0.22998617589473724,0.04164830595254898,0.9567412734031677
1621548991.3681288,"[label: ""angles""
size: 4
stride: 1]",0,-0.1353902369737625,0.204359769821167,0.02855149284005165,0.9690672755241394
1621549021.4074743,"[label: ""angles""
size: 4
stride: 1]",0,0.10177953541278839,0.5011816620826721,-0.05950266495347023,0.8572731614112854
