Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3
1621549748.0651898,"[label: ""angles""
size: 4
stride: 1]",0,-0.05777718871831894,0.4059738516807556,0.025727976113557816,0.9116935133934021
1621549770.913446,"[label: ""angles""
size: 4
stride: 1]",0,0.114792101085186,0.5390639901161194,-0.07445795089006424,0.8310769200325012
1621549800.5530584,"[label: ""angles""
size: 4
stride: 1]",0,-0.059971828013658524,0.40696030855178833,0.026788119226694107,0.9110812544822693
1621549822.6888227,"[label: ""angles""
size: 4
stride: 1]",0,0.05027807503938675,0.2613289952278137,-0.013632010668516159,0.963843047618866
1621549849.0326304,"[label: ""angles""
size: 4
stride: 1]",0,-0.09035439789295197,0.46084487438201904,0.04723131284117699,0.8816049695014954
1621549871.072358,"[label: ""angles""
size: 4
stride: 1]",0,0.11210470646619797,0.2918029725551605,-0.03446101397275925,0.9492607712745667
1621549894.5525968,"[label: ""angles""
size: 4
stride: 1]",0,-0.03143565356731415,0.2834750711917877,0.009297836571931839,0.958419144153595
1621549922.0483627,"[label: ""angles""
size: 4
stride: 1]",0,-0.17622987926006317,0.3011283278465271,0.05673036724328995,0.9354391694068909
1621549946.184358,"[label: ""angles""
size: 4
stride: 1]",0,0.18102771043777466,0.2973913550376892,-0.0575375109910965,0.9356691837310791
1621549973.4321067,"[label: ""angles""
size: 4
stride: 1]",0,0.09307655692100525,0.3801591992378235,-0.038485001772642136,0.9194208383560181
